id	filename	md5	size	state
3f3a28f2-be04-4b4b-bfd8-a73a66aa50b6	3f3a28f2-be04-4b4b-bfd8-a73a66aa50b6/f31ef5b3-420a-4e6f-b6d9-0e3473d41c4e.wxs.aliquot_ensemble_masked.maf.gz	5926c67c9ff7852efe9a6c2ef31cded4	21415	validated
3f432aab-fd2f-4f10-92fe-a34f96f5826c	3f432aab-fd2f-4f10-92fe-a34f96f5826c/fd9219b8-4322-4633-bd83-0b686f61248b.wxs.aliquot_ensemble_masked.maf.gz	791a67bc22846dcc6d5df0a58a72c239	9852	validated
3f7ab52e-06e3-440e-9b0d-8226b5ca1a1c	3f7ab52e-06e3-440e-9b0d-8226b5ca1a1c/aacb3cb3-c8b7-4630-9e0c-3e07c1a02073.wxs.aliquot_ensemble_masked.maf.gz	6a3d2f3c4ea8c499bb0e58bf0847152a	80330	validated
401b6c74-59d1-453a-8a7b-0bb06b845fb3	401b6c74-59d1-453a-8a7b-0bb06b845fb3/2fc0ca29-6ad9-4979-8f5c-0e603c3ee702.wxs.aliquot_ensemble_masked.maf.gz	c4e375f4274ceebd2824ca018f5fde96	83608	validated
4022f966-e073-41fe-ba2f-8ee707fdcb61	4022f966-e073-41fe-ba2f-8ee707fdcb61/f921ea9a-ebb3-48e7-aa80-c03963ada103.wxs.aliquot_ensemble_masked.maf.gz	f0947e1131328f3fd119169b9c103e14	723707	validated
4097cb40-9b57-40ca-b4f7-9665d3f42eb0	4097cb40-9b57-40ca-b4f7-9665d3f42eb0/b42c09e8-ab12-4f89-aa3c-a86289232c46.wxs.aliquot_ensemble_masked.maf.gz	3494340cc95dc7a8e0c9972388eb7836	34925	validated
4155b01c-fb2d-4deb-9420-8763bea15df6	4155b01c-fb2d-4deb-9420-8763bea15df6/a3ea9df4-0963-4b80-950c-6fbbf2581def.wxs.aliquot_ensemble_masked.maf.gz	8f33028ef0e87cc9f4ca6de3892f8ee1	18478	validated
41a24d3a-c9fd-4c86-9d4a-0f08f10b4c34	41a24d3a-c9fd-4c86-9d4a-0f08f10b4c34/b75d84c5-bfc5-47e8-a097-912795845581.wxs.aliquot_ensemble_masked.maf.gz	9617fbd8b9e2ca458e5f856485424e19	58565	validated
41f13891-6f87-4e9d-b7de-7f343449006a	41f13891-6f87-4e9d-b7de-7f343449006a/4951cec9-0109-4fc5-8959-faa8dff38f6c.wxs.aliquot_ensemble_masked.maf.gz	0b48d3c008b5e3f73e8b284e82172745	15200	validated
41fb5184-4566-4572-9eae-ca8210413e09	41fb5184-4566-4572-9eae-ca8210413e09/6932d2c0-5686-4fa1-a3c0-d57c54213370.wxs.aliquot_ensemble_masked.maf.gz	e9e4ecc332d3160fdc57b84d2ba94e0e	23491	validated
4212c22c-36fd-49d7-879f-24222fad824e	4212c22c-36fd-49d7-879f-24222fad824e/43ece74e-29e5-4c76-959a-449d834904b6.wxs.aliquot_ensemble_masked.maf.gz	c7e810ed1901c18e329cc60ca1b68688	25162	validated
42158193-ca69-48ba-9b7c-bfd7763a144c	42158193-ca69-48ba-9b7c-bfd7763a144c/6a02ae53-49e0-4d94-b9ac-5e93cd5a8368.wxs.aliquot_ensemble_masked.maf.gz	b9a546de68342b7e161d6ab3135d3e7a	1106621	validated
42160459-9e4d-4013-8b02-8da24a76f243	42160459-9e4d-4013-8b02-8da24a76f243/b8f41c19-d047-408a-b54d-3f6b8f66ba14.wxs.aliquot_ensemble_masked.maf.gz	d889305ce01fb991163da4400d9271dc	116037	validated
42420aec-601e-464c-9450-dca9aa4ebde8	42420aec-601e-464c-9450-dca9aa4ebde8/1d02db2b-a309-4a65-8256-6056682720a5.wxs.aliquot_ensemble_masked.maf.gz	00833dd900077d0199ba1622dc6e3c36	20589	validated
432e0351-4db1-4e91-82aa-41ec545ba9af	432e0351-4db1-4e91-82aa-41ec545ba9af/5a6a6372-b817-4294-81f2-5f28c448111c.wxs.aliquot_ensemble_masked.maf.gz	3143afeda4eb99b309a7fadba3a93998	328503	validated
440e4a70-314b-4dba-8cc2-292d2edcb2fc	440e4a70-314b-4dba-8cc2-292d2edcb2fc/3a0b2a75-cf38-4503-9116-91a4af8d530d.wxs.aliquot_ensemble_masked.maf.gz	845da810025561f244227554363535f6	39054	validated
4438bbd6-df22-4a03-8546-2b8c9a5656e3	4438bbd6-df22-4a03-8546-2b8c9a5656e3/327d6422-77ca-4f4d-bf3d-61ff959d226a.wxs.aliquot_ensemble_masked.maf.gz	fced862d26dc4c4b2085f8b2305c655f	54439	validated
44adc037-e1fe-41cd-8150-01aee8c9af39	44adc037-e1fe-41cd-8150-01aee8c9af39/dfd70484-dd70-4659-99ff-dba298b35352.wxs.aliquot_ensemble_masked.maf.gz	76524557602a17753f3742cdf61a3823	56363	validated
44e9a4dd-5383-4d59-8a99-74ee89b6a6e4	44e9a4dd-5383-4d59-8a99-74ee89b6a6e4/dfd9610b-98e2-47b7-953b-d56ac2c26752.wxs.aliquot_ensemble_masked.maf.gz	c0ce25cc869def1b7b1131ff6f3a6e47	35871	validated
46494d4f-2687-42e9-a671-a21ea80966ee	46494d4f-2687-42e9-a671-a21ea80966ee/8055ae80-79da-47e2-8f7b-ba5fe78f8e37.wxs.aliquot_ensemble_masked.maf.gz	30c6c3ffa99585a4cb16bbc4ad826b60	74331	validated
46f505c1-983f-48c7-95f4-5add5059029d	46f505c1-983f-48c7-95f4-5add5059029d/7c9ee1ef-576f-4453-8590-6ee24f68fa74.wxs.aliquot_ensemble_masked.maf.gz	0856089513ee5be8e8b6c99ae49f489a	29440	validated
4735d638-da71-415f-9809-eef1c44b1df7	4735d638-da71-415f-9809-eef1c44b1df7/070a32f9-f34a-42f0-890a-81154fc2e585.wxs.aliquot_ensemble_masked.maf.gz	3d8a800629316a0a93b70d34595873f9	28060	validated
4848648f-0336-41c3-a489-92dedbea71f8	4848648f-0336-41c3-a489-92dedbea71f8/7d54de73-0670-4c92-9939-2d5f53c5a8c3.wxs.aliquot_ensemble_masked.maf.gz	6d26d1456109d8cf52fc075fd7912763	83581	validated
48868807-52b7-4af1-94ea-8f5d2b29c6f6	48868807-52b7-4af1-94ea-8f5d2b29c6f6/fa0295d7-7159-44cb-ae3f-f1bdd7f81276.wxs.aliquot_ensemble_masked.maf.gz	0fd6e8359a5802fef72eba9957f386f2	100435	validated
49c2a0b3-596f-4288-844d-bec7101626f7	49c2a0b3-596f-4288-844d-bec7101626f7/003c71bc-dd16-47bb-a664-8ad58ccdb385.wxs.aliquot_ensemble_masked.maf.gz	f7a1050bd8971fc422357f511bcc5805	114066	validated
49f1503f-5da1-48d6-ba5a-680689cebf9c	49f1503f-5da1-48d6-ba5a-680689cebf9c/5d3ca168-ecf3-47e1-8a15-1f3e995c85dc.wxs.aliquot_ensemble_masked.maf.gz	96f31f660ae08bb497d185c8b52a0620	59449	validated
4a47cb2d-46d0-4261-9fde-f6a74754568f	4a47cb2d-46d0-4261-9fde-f6a74754568f/807c297a-725f-43f6-a870-0abe2dde7986.wxs.aliquot_ensemble_masked.maf.gz	e4f9524946805c04498e15bb120f71d3	514270	validated
4b78ee05-dce8-4a9a-b8d0-d50d45ace5d7	4b78ee05-dce8-4a9a-b8d0-d50d45ace5d7/45fafb0d-2d23-4a33-acba-a0452de6fdb5.wxs.aliquot_ensemble_masked.maf.gz	a88491dcb1738cfcb6e4e2b4f71fe1eb	8138	validated
4bb0ce74-cb21-46ef-a005-de5b1c7e45ec	4bb0ce74-cb21-46ef-a005-de5b1c7e45ec/31c4b4f5-2a5b-4e3c-bf1d-a43c67b7b5a9.wxs.aliquot_ensemble_masked.maf.gz	25f09341d4f752d93b7c360639ca86b8	64843	validated
4d12ea02-633f-4598-a813-ef83d3a1b1be	4d12ea02-633f-4598-a813-ef83d3a1b1be/5ecf7350-b90a-4212-8c93-82ab724bfbd6.wxs.aliquot_ensemble_masked.maf.gz	9cfd754c4d3f606eb3c1605ba7cc882e	36714	validated
4d1dea41-91e5-45b4-b3b1-8eeb750159dd	4d1dea41-91e5-45b4-b3b1-8eeb750159dd/db850535-1b80-47cc-aafd-35659a5ff947.wxs.aliquot_ensemble_masked.maf.gz	4440e53018b263a4764e65f9193f2fee	66959	validated
4d590044-bea4-4acc-adb4-4611f4d15964	4d590044-bea4-4acc-adb4-4611f4d15964/63f50ca1-c4f0-4527-b944-1d86a9cc9104.wxs.aliquot_ensemble_masked.maf.gz	d37765ef042f3e995972581daacc5899	61862	validated
4dbdd1e2-2080-4c22-9f91-70cfb3d899d4	4dbdd1e2-2080-4c22-9f91-70cfb3d899d4/d1bd6524-0074-4055-9550-fc2792955bfb.wxs.aliquot_ensemble_masked.maf.gz	7be64281b34a80acdf889fcce71f907e	127584	validated
4f7901ec-7da5-4b9d-adc5-44a2ea5fd336	4f7901ec-7da5-4b9d-adc5-44a2ea5fd336/53a75b3b-a65e-4834-9402-21aa3767e6b7.wxs.aliquot_ensemble_masked.maf.gz	ce6cfc4505149e029d38389ee7466e9c	58638	validated
4f79ef27-83ca-479e-8da0-4c1346dc0952	4f79ef27-83ca-479e-8da0-4c1346dc0952/929e5a04-a9e7-4bd4-9888-b5cda5d73830.wxs.aliquot_ensemble_masked.maf.gz	30cc905012d7ccb90a928533297a2f94	33742	validated
4fbce054-6e97-4669-9fdc-3c156bf90ddd	4fbce054-6e97-4669-9fdc-3c156bf90ddd/62c99a1e-63d1-48de-9785-df7ccfdb27eb.wxs.aliquot_ensemble_masked.maf.gz	89f90afb3bdb44cbb68ebd30733bce91	23084	validated
5163f42e-ab0b-41ba-bf56-00a6e8f62d9b	5163f42e-ab0b-41ba-bf56-00a6e8f62d9b/1a9c15ae-f997-4cb9-b891-e9c3ebf319e9.wxs.aliquot_ensemble_masked.maf.gz	ad35585352b4da7537068b7c968e358f	39294	validated
5209c916-4975-4b04-ae57-457045098b4e	5209c916-4975-4b04-ae57-457045098b4e/ac4b1da4-761a-4238-bbd7-53dab9aa1d5b.wxs.aliquot_ensemble_masked.maf.gz	44b624fb3ba2a3f451df77732e6716e5	2436566	validated
5246529d-2a97-4737-95c4-7d96a447321a	5246529d-2a97-4737-95c4-7d96a447321a/2a46e18c-f9a4-4ec2-9ea7-4d5582fbd006.wxs.aliquot_ensemble_masked.maf.gz	68bee549130de80b843c6db5789da2b8	22644	validated
5314a36a-e684-4ed7-b64b-a5240994465a	5314a36a-e684-4ed7-b64b-a5240994465a/bb393b61-7d6f-4174-9f94-038c16c91335.wxs.aliquot_ensemble_masked.maf.gz	665c9af4377c0e690c87058789729b11	50493	validated
53651989-0ae8-462a-8024-6ff6f678d1f0	53651989-0ae8-462a-8024-6ff6f678d1f0/3eaa4f97-c29b-46b9-8567-3ce639a3f3c5.wxs.aliquot_ensemble_masked.maf.gz	3a6b9f250a7b769b87985bb619656743	311686	validated
5508a5df-1d8f-436b-bd02-fdc08f72c75a	5508a5df-1d8f-436b-bd02-fdc08f72c75a/ce15c295-20cc-4223-93c1-bdebc1b76e84.wxs.aliquot_ensemble_masked.maf.gz	f67390b9466c10cd2384833ff97f7ee1	18303	validated
5545b17d-3028-4d60-8748-9d7d2ed658cb	5545b17d-3028-4d60-8748-9d7d2ed658cb/3e88cc72-16cb-4db2-a296-810ebcfb395a.wxs.aliquot_ensemble_masked.maf.gz	2aeca1ad6f85a0ef619263267aef780e	56560	validated
55ae9488-13d2-48c8-a382-e34af7e85991	55ae9488-13d2-48c8-a382-e34af7e85991/5916e5ea-79f4-4d92-99e0-5beefd572b17.wxs.aliquot_ensemble_masked.maf.gz	59fecd4902e8a3dfc9108775f907f555	449674	validated
56099de6-d5aa-40de-9dbb-19af1c2ca835	56099de6-d5aa-40de-9dbb-19af1c2ca835/be7db53c-4c8c-4f01-89b4-bf0c01861cf8.wxs.aliquot_ensemble_masked.maf.gz	f14a2ff1e5d08dbdb8b0c3da6ddd8ab7	7473	validated
5653eb92-abce-4d4c-a08f-d13b0cb1dca4	5653eb92-abce-4d4c-a08f-d13b0cb1dca4/c8dbba43-0ab4-4ec4-ab34-99a57f260250.wxs.aliquot_ensemble_masked.maf.gz	0b3530c45038be939c1516ebfd668fa6	184751	validated
56885d37-fb46-4772-a233-73943a37acc9	56885d37-fb46-4772-a233-73943a37acc9/d59821f6-c359-4916-b86b-4913e603e3a7.wxs.aliquot_ensemble_masked.maf.gz	d85faa0a380b5e0560f6e1412e32cd9e	54854	validated
57d30f74-fd72-4b18-8adc-d4031270c168	57d30f74-fd72-4b18-8adc-d4031270c168/fced14ed-a6f4-4e7e-80a3-f5441845994c.wxs.aliquot_ensemble_masked.maf.gz	1c205dfa525ca7e6e12e2294f95517d5	50051	validated
5801faa2-8c08-4927-a678-735ff4498fbf	5801faa2-8c08-4927-a678-735ff4498fbf/e9cff16c-73c7-4e5c-b8c0-c17c6c05879e.wxs.aliquot_ensemble_masked.maf.gz	be33415c8f6eead1abb2f2983df742b5	85475	validated
5811d4fb-22a7-49b7-b147-8702fde2f02b	5811d4fb-22a7-49b7-b147-8702fde2f02b/997b5576-f9e3-4190-ba98-909d53cb7030.wxs.aliquot_ensemble_masked.maf.gz	135dab05e29a6ebb6aefcca3e7ab1ba1	44354	validated
5baaf78f-9083-4d53-8aab-9a7121fb5bd3	5baaf78f-9083-4d53-8aab-9a7121fb5bd3/efbd9019-cb8c-4932-87f2-d566bda9dc79.wxs.aliquot_ensemble_masked.maf.gz	3ff69d963407ba310b74602ec659bbf4	239822	validated
5c5c6e05-5238-4847-bfc0-7d0d0b82e226	5c5c6e05-5238-4847-bfc0-7d0d0b82e226/2c096d62-fea6-438c-a01b-4c6587764975.wxs.aliquot_ensemble_masked.maf.gz	6bb15b01ae6ebfc6704d02d5c0457193	4581	validated
5e169bae-f668-4927-8eef-973d8dd08c30	5e169bae-f668-4927-8eef-973d8dd08c30/c2ca55fc-8ee8-42b9-ada5-e1e61adcdd0f.wxs.aliquot_ensemble_masked.maf.gz	8892ca9857917fbdd8d1553691a48ed4	22880	validated
5e54ac6b-9a2e-42f7-8454-07c5b5c5f7ea	5e54ac6b-9a2e-42f7-8454-07c5b5c5f7ea/8134a758-7cf2-43aa-9ab1-92e1fb9054dd.wxs.aliquot_ensemble_masked.maf.gz	78c1a8773f4542f8b81f4e666fec885f	38168	validated
5ea63d83-f9a6-4635-a8e4-e8cf83482317	5ea63d83-f9a6-4635-a8e4-e8cf83482317/3f29af9e-e798-4b0e-87c2-f42b4a5bb3f5.wxs.aliquot_ensemble_masked.maf.gz	5d2d61318b7d5d17be2d6e271df0d3c9	49284	validated
5eb6cd25-ddbb-415e-b121-9fd63f0e6731	5eb6cd25-ddbb-415e-b121-9fd63f0e6731/7b5e2804-e2ee-4c34-86bd-ad763630b987.wxs.aliquot_ensemble_masked.maf.gz	8aa096772d2c26e7cb85ae874f8c4ad7	36102	validated
5f913b09-97a6-4a90-9d7b-66b1f6f34ee6	5f913b09-97a6-4a90-9d7b-66b1f6f34ee6/9a116edb-faa2-4212-8cc9-5c5d1af7c1de.wxs.aliquot_ensemble_masked.maf.gz	3418670ccc37876981be51d93495f76a	30187	validated
62bd13a4-e5c9-49e4-8c45-d3df29eca9fb	62bd13a4-e5c9-49e4-8c45-d3df29eca9fb/47b5a9af-a0bb-493e-8d2b-41f80e7a8f7e.wxs.aliquot_ensemble_masked.maf.gz	604e53370ce2c1d36d564147659d9e97	18573	validated
63d3e8a2-af11-4ae9-9e04-15e81a017c35	63d3e8a2-af11-4ae9-9e04-15e81a017c35/f627d49e-b594-473e-8a6f-301c89a9caa0.wxs.aliquot_ensemble_masked.maf.gz	51c4097520788c5f393b054fec344c1f	17825	validated
63e6881b-6f83-4377-aa27-961fdbca3ed1	63e6881b-6f83-4377-aa27-961fdbca3ed1/06d19120-8932-4bda-b398-ff6f88103124.wxs.aliquot_ensemble_masked.maf.gz	d30d25e406b36379f3ccd929a715adbd	55616	validated
64b0bb6d-d442-46c2-8d22-8b65ca5517dc	64b0bb6d-d442-46c2-8d22-8b65ca5517dc/d18232b9-2398-4d9c-8420-b87c64dec672.wxs.aliquot_ensemble_masked.maf.gz	0467a31f237d84cde2675fb64f49afa5	29922	validated
64fb9437-abf2-45a9-9a27-2b45f99f1c81	64fb9437-abf2-45a9-9a27-2b45f99f1c81/f9ddd2e0-596a-4368-856b-7d7c539c728b.wxs.aliquot_ensemble_masked.maf.gz	e75579138d956e14367f3b454a372ee0	26421	validated
65d27056-3892-4e48-889d-cdc266ed3ed2	65d27056-3892-4e48-889d-cdc266ed3ed2/96cac2fb-0254-4e1d-99ee-a487e44f6a32.wxs.aliquot_ensemble_masked.maf.gz	4c29dfe1a55bcb16c82a21f99ac36109	19821	validated
65fcabf9-23b9-48c5-a44b-ebede3ab5733	65fcabf9-23b9-48c5-a44b-ebede3ab5733/60a67356-f603-4e28-a9d9-4209048ef168.wxs.aliquot_ensemble_masked.maf.gz	f342cdf1184a677fe9ca92be716414db	23952	validated
67437a93-aea6-4169-9480-6a10225677cb	67437a93-aea6-4169-9480-6a10225677cb/87085d5d-c916-4883-acc9-e92848c5a6dc.wxs.aliquot_ensemble_masked.maf.gz	8875ab8f82fb9b3c3eb830b9c833ed4f	78373	validated
67c90892-26fc-4bd5-9a84-187b93a8248f	67c90892-26fc-4bd5-9a84-187b93a8248f/d3df1ece-4196-4f12-9bc0-9e7173dd7ae4.wxs.aliquot_ensemble_masked.maf.gz	9a0f3937e7243aad1766ca97ccdf9d69	2123	validated
68d8756c-9a13-49ad-aae5-795ce1b9dfe1	68d8756c-9a13-49ad-aae5-795ce1b9dfe1/9c5f595a-b0a7-4397-8c23-8d5e4fa64529.wxs.aliquot_ensemble_masked.maf.gz	8d783a404d031f8f8b95dc47d29ff44b	12560	validated
68e88c9f-95bb-44ef-b09c-15c93a89ec38	68e88c9f-95bb-44ef-b09c-15c93a89ec38/9ee77b62-7876-4b8b-9b9c-032f410ba5e5.wxs.aliquot_ensemble_masked.maf.gz	495c8a725b36b8ad72443f1729942963	369028	validated
69137537-e6dc-4ebc-8b99-c27ed091fe03	69137537-e6dc-4ebc-8b99-c27ed091fe03/ad0a3d0b-968f-4938-97ce-e3a468326d08.wxs.aliquot_ensemble_masked.maf.gz	c7b67fe7331ec0237285c4b44ab568d5	63142	validated
6977fc8e-fdad-4c39-bd70-7125a30e8a99	6977fc8e-fdad-4c39-bd70-7125a30e8a99/8cd17880-ab20-4619-b8db-3003bf4d1ac7.wxs.aliquot_ensemble_masked.maf.gz	61bcef4b04628b17376fcaaccff077a7	50725	validated
69806fc1-f06d-4881-873f-548b2ae24552	69806fc1-f06d-4881-873f-548b2ae24552/08bbc00e-4e6f-4220-9ceb-ddd8e38c672d.wxs.aliquot_ensemble_masked.maf.gz	b17be835d90c86a6c0d69a63db36503f	47048	validated
699d4348-709d-4cca-9cb4-91bc0760a1f5	699d4348-709d-4cca-9cb4-91bc0760a1f5/e7108730-04c7-47fa-a514-678e75040809.wxs.aliquot_ensemble_masked.maf.gz	bf7f3e08deb97be87940e714e93856ea	598685	validated
6a57fd1f-73a6-48c1-b3ad-3d3b68113b78	6a57fd1f-73a6-48c1-b3ad-3d3b68113b78/37db8fb8-705c-4d33-ab3e-3977bc60bbe0.wxs.aliquot_ensemble_masked.maf.gz	2676662d189731f57178a6ca38779543	27969	validated
6a7854e4-347b-460c-a37c-a69a8c7f60f9	6a7854e4-347b-460c-a37c-a69a8c7f60f9/88315ddc-0645-4925-9c60-a829f9bdb9cc.wxs.aliquot_ensemble_masked.maf.gz	15b7a1a50f22533de781c23d16aca2be	34505	validated
6af15906-7d5d-4bce-b167-c2458e111c75	6af15906-7d5d-4bce-b167-c2458e111c75/dfc137b8-595b-4deb-8b1f-2752c337b21b.wxs.aliquot_ensemble_masked.maf.gz	b8f6a78849b8b0478fb55845cd71e873	106430	validated
6c0fca3b-28a1-49a1-920f-665cb2e8bc32	6c0fca3b-28a1-49a1-920f-665cb2e8bc32/99e6cc30-b754-4c05-87e0-51736a702ef6.wxs.aliquot_ensemble_masked.maf.gz	66e0cb2be9d9bf6259acad1766d3588b	50856	validated
6cbc5471-ce0d-481e-bb87-ef6c1db01989	6cbc5471-ce0d-481e-bb87-ef6c1db01989/329f3956-c1b7-49d8-aac1-ee7c8ad611b9.wxs.aliquot_ensemble_masked.maf.gz	c6cb0bfacc24136ff2d48444237e35e3	42501	validated
6d3ef262-f243-490e-8bd2-9a235e6c0e2c	6d3ef262-f243-490e-8bd2-9a235e6c0e2c/e5a6d52b-2b5c-49e0-b2db-0265bc59497e.wxs.aliquot_ensemble_masked.maf.gz	80a824f3ff61436a433a0cf42dea3d29	33352	validated
6d4c55d2-5889-46e1-9424-e8f3950e1fe6	6d4c55d2-5889-46e1-9424-e8f3950e1fe6/0220c0cf-ca42-48b0-ac2e-a01e707d985e.wxs.aliquot_ensemble_masked.maf.gz	dc49149286056b4524f27ab489bd8b39	27528	validated
6dc25475-2930-42ec-8497-45e4370366e3	6dc25475-2930-42ec-8497-45e4370366e3/0e20effa-4af8-4108-be9a-8edfb49115db.wxs.aliquot_ensemble_masked.maf.gz	338aa63367041d427eede0e5bb14494f	60209	validated
6edb3181-da3f-4021-a674-3396665a3d20	6edb3181-da3f-4021-a674-3396665a3d20/d63f8585-b6cb-4571-b3e6-fe63887fe8cd.wxs.aliquot_ensemble_masked.maf.gz	c163a4b248860fffac5f8713f7918dc2	70338	validated
6f073df9-e5e0-4628-9e22-11a499d0e5b5	6f073df9-e5e0-4628-9e22-11a499d0e5b5/3a8a4817-a32b-4bf3-bab5-08a8d801e2b1.wxs.aliquot_ensemble_masked.maf.gz	cf1498c810a5ad286d113f46167e3e9e	43986	validated
6fac00c6-8c9e-430e-9e1c-0d5ee9c83866	6fac00c6-8c9e-430e-9e1c-0d5ee9c83866/ec6b5b7b-2a19-4a62-961c-83d29850383f.wxs.aliquot_ensemble_masked.maf.gz	262d28895c4f204912b54cc12670273b	26289	validated
6ff8dd09-8da9-47c0-a10b-1b63182906a8	6ff8dd09-8da9-47c0-a10b-1b63182906a8/0d9a2d9d-b0be-46b8-a3cd-71f0904f85a7.wxs.aliquot_ensemble_masked.maf.gz	6a9d3df94b3b2698b16b60227bb52c3e	96927	validated
70d807a0-ce1a-42bb-9d46-b8d7911f4ccc	70d807a0-ce1a-42bb-9d46-b8d7911f4ccc/8dccdc86-9674-4501-8e78-d2269050de6a.wxs.aliquot_ensemble_masked.maf.gz	00ba6e0aca981b7e56196fb5c5eb2d4b	45911	validated
712a247b-689e-489c-a9c6-ebf6fc95c9b2	712a247b-689e-489c-a9c6-ebf6fc95c9b2/b2e5f34a-b9ab-49ed-a4c5-9e20d7924944.wxs.aliquot_ensemble_masked.maf.gz	1aabb6881f21a5f8ef44d1bf9e0cc120	29927	validated
715cd8e0-024f-483c-b7c7-ff91e42180e8	715cd8e0-024f-483c-b7c7-ff91e42180e8/4389a900-c0e7-4627-b31b-80ba1a43a4ed.wxs.aliquot_ensemble_masked.maf.gz	38e35e95e9d5038a64c9ce6e849de93b	64214	validated
71de529d-f43d-46bf-9ae9-91bce54f2c7c	71de529d-f43d-46bf-9ae9-91bce54f2c7c/70734750-7b9f-4837-a81e-46155f376d96.wxs.aliquot_ensemble_masked.maf.gz	fb7d6505306e4ff3eed58a3fc6ee041a	569691	validated
720282ff-b3af-4f95-b428-1639e5f0f6e0	720282ff-b3af-4f95-b428-1639e5f0f6e0/b7dd1d3d-aaf0-4a10-ae2e-507e055ec892.wxs.aliquot_ensemble_masked.maf.gz	5947d2c3d4ccb8e2f0a664b8ce2872d1	30876	validated
7219341e-a337-4748-9a31-43b6b520b284	7219341e-a337-4748-9a31-43b6b520b284/8fcfb807-78e8-4679-a47c-575ef36db96a.wxs.aliquot_ensemble_masked.maf.gz	14e4449a4f1b1f6572337bc603789270	12611	validated
726b3fda-738f-4792-b27e-d447b0001c35	726b3fda-738f-4792-b27e-d447b0001c35/e29148b9-bcf2-44bd-9d12-5ff9c2bc3c11.wxs.aliquot_ensemble_masked.maf.gz	683bb50fcbf918f486aba37bc1e3a5f6	38913	validated
7295c7c7-99a7-4a4b-893e-5a1959b01f84	7295c7c7-99a7-4a4b-893e-5a1959b01f84/076beb5c-cee7-40eb-b7f9-be4ef22114fe.wxs.aliquot_ensemble_masked.maf.gz	41ba66f1d36a2059cc4fb99780f3b0f0	43659	validated
73b4138f-ac42-41a6-b560-7ee53388c02d	73b4138f-ac42-41a6-b560-7ee53388c02d/98f9302d-fc6a-4691-9edb-b44d2088991f.wxs.aliquot_ensemble_masked.maf.gz	ae8309d4d770778cb44e0b141f4ea927	79416	validated
7438381e-893e-4b72-a54f-d6b75bcdc4a8	7438381e-893e-4b72-a54f-d6b75bcdc4a8/340b1e40-f42e-401c-8b66-b994301b6d21.wxs.aliquot_ensemble_masked.maf.gz	980eac4e335653b6c3ea4df0f8de4908	31868	validated
754b7caa-5734-477c-9467-b972efef49be	754b7caa-5734-477c-9467-b972efef49be/75c19664-d293-4267-b726-716cbc8ba9be.wxs.aliquot_ensemble_masked.maf.gz	40ccf2505da9b27f92680d903b2a52f1	341214	validated
7553a03c-f752-49ca-ab9a-5f8bf00a1fee	7553a03c-f752-49ca-ab9a-5f8bf00a1fee/80673cdf-0544-406a-b89b-a5d841b9db8f.wxs.aliquot_ensemble_masked.maf.gz	2a95f1e260737f51da3fcd543631ba11	37336	validated
755ca174-3931-449a-883c-7ce6be259a38	755ca174-3931-449a-883c-7ce6be259a38/b76787ee-4ab4-472e-8a31-8f6addb9115e.wxs.aliquot_ensemble_masked.maf.gz	3acf5ee7b50515d92d8261c353c4022e	1198994	validated
764fef5d-a44d-49cc-9308-1363b2716a34	764fef5d-a44d-49cc-9308-1363b2716a34/12457c29-a67c-42d6-9d02-fa209060348e.wxs.aliquot_ensemble_masked.maf.gz	663c585d2c58441769172ae6b5cf0db8	64916	validated
766a1d6c-d14c-498a-8e7f-ee92f963cf36	766a1d6c-d14c-498a-8e7f-ee92f963cf36/bb89b210-0ecf-4c88-9af7-bf1d3ffde4c8.wxs.aliquot_ensemble_masked.maf.gz	281b2dfc3d92f0940000ad10f216332f	22901	validated
76a0fe52-63a8-4d15-b7e8-d1e4baddce49	76a0fe52-63a8-4d15-b7e8-d1e4baddce49/08a36774-6872-4677-80d4-015b6897dcbe.wxs.aliquot_ensemble_masked.maf.gz	f5f989f99e9afbb1aafef312f01cb5c5	88707	validated
76d20ba1-e460-4567-844f-4fc4db481838	76d20ba1-e460-4567-844f-4fc4db481838/4d648db3-b3f4-4f0d-9dc7-7920afeeca5e.wxs.aliquot_ensemble_masked.maf.gz	7bd6327ffbb59fd98835173b0be2b5af	8422	validated
770855e5-f887-49d9-ae8e-ef3706b8b93c	770855e5-f887-49d9-ae8e-ef3706b8b93c/96474bc1-96f4-45fe-947d-4f4075f3e3d3.wxs.aliquot_ensemble_masked.maf.gz	26b79929fa97e95356275c0afa176dc0	80583	validated
78a52ac0-15c3-4f74-ac05-4d1763819ea7	78a52ac0-15c3-4f74-ac05-4d1763819ea7/5ae138f9-6bfb-4c67-97fe-42dbc7649bbe.wxs.aliquot_ensemble_masked.maf.gz	c71fe6a701825d3e881273807f13a975	62773	validated
79d9e228-aec5-452d-9dbb-00dde47a4d1c	79d9e228-aec5-452d-9dbb-00dde47a4d1c/1d8c584d-e827-4b4e-8aa4-12b9c9744d2b.wxs.aliquot_ensemble_masked.maf.gz	a2989a3cd995dd9a816f9416ac2f1cfe	39691	validated
79dedb5a-0874-408c-ae82-88a1bd795c75	79dedb5a-0874-408c-ae82-88a1bd795c75/d9eac2ff-85f3-4b4f-864a-313e8cfc9a6e.wxs.aliquot_ensemble_masked.maf.gz	c65c072baf89de17874669a748177612	56116	validated
